  260,20121217,   29,   62,   42,   78,   76,   26,   96
  260,20121218,   18,   57,   41,   71,  104,   46,   97
  260,20121219,   25,   54,   41,   61,   87,    0,   96
  260,20121220,   67,   32,   26,   42,  129,   58,   89
  260,20121221,   29,   49,   26,   79,   86,   36,   98
  260,20121222,   43,   72,   67,  104,   51,  151,   96
  260,20121223,   58,  114,   99,  130,  110,  149,   91
  260,20121224,   49,  100,   74,  127,   99,   23,   89
  260,20121225,   48,   86,   74,  105,  126,  152,   90
  260,20121226,   53,   80,   63,   94,  172,   47,   88
  260,20121227,   37,   75,   45,   98,  134,   26,   88
  260,20121228,   41,   65,   20,  105,  112,   30,   94
  260,20121229,   61,  108,   92,  120,  196,    5,   82
  260,20121230,   75,   79,   57,   94,  239,   18,   81
  260,20121231,   82,   95,   87,  104,   83,   55,   83
  260,20130101,   42,   71,   49,   88,  148,  145,   86
  260,20130102,   39,   67,   41,   86,  292,    2,   88
  260,20130103,   39,  103,   76,  116,  102,    7,   93
  260,20130104,   38,   93,   83,  103,   61,    8,   95
  260,20130105,   24,   81,   74,   88,   37,    2,   94
  260,20130106,   26,   84,   69,  101,  166,    0,   94
  260,20130107,   34,   73,   61,   84,   45,   -1,   95
  260,20130108,   43,   73,   60,   84,  116,   -1,   89
  260,20130109,   34,   65,   40,   79,   54,   71,   93
  260,20130110,   30,   55,   -5,   77,  229,   25,   85
  260,20130111,   16,    7,  -24,   38,  273,   -1,   78
  260,20130112,   30,    0,  -25,   32,  353,    0,   77
  260,20130113,   35,  -21,  -51,    6,  452,    0,   79
  260,20130114,   25,  -35,  -74,  -19,  428,   -1,   83
  260,20130115,   38,  -30,  -58,  -16,  182,   44,   83
  260,20130116,   19,  -72, -129,  -17,  444,    0,   84
  260,20130117,   14,  -53,  -74,  -28,  168,   -1,   89
  260,20130118,   40,  -17,  -34,   -1,  303,   -1,   80
  260,20130119,   63,  -39,  -52,  -24,  229,    0,   71
  260,20130120,   65,  -46,  -59,  -27,  145,   16,   80
  260,20130121,   35,  -20,  -28,  -11,  110,    4,   87
  260,20130122,   23,  -40,  -84,  -13,  402,    0,   83
  260,20130123,   23,  -52,  -93,  -28,  216,    0,   82
  260,20130124,   25,  -35,  -69,   -4,  617,    0,   77
  260,20130125,   25,  -53, -114,  -19,  534,    0,   85
  260,20130126,   49,  -14,  -44,   15,  150,   11,   85
  260,20130127,   58,   40,   13,   61,   94,   82,   88
  260,20130128,   57,   52,   27,   83,  470,   46,   85
  260,20130129,   68,  107,   83,  130,  121,   42,   90
  260,20130130,   78,  103,   77,  130,  306,   73,   80
  260,20130131,   75,   78,   64,  101,  263,   16,   74
  260,20130201,   32,   49,   18,   74,  114,   52,   90
  260,20130202,   39,   39,   12,   62,  557,   39,   82
  260,20130203,   48,   48,   22,   74,  263,   24,   85
  260,20130204,   58,   82,   66,  102,  550,   27,   76
  260,20130205,   53,   34,    9,   67,  475,   65,   78
  260,20130206,   35,   24,    2,   57,  671,   72,   87
  260,20130207,   29,   22,    4,   55,  561,   75,   89
  260,20130208,   24,    9,  -16,   42,  552,    1,   86
  260,20130209,   19,   -5,  -30,   11,  173,   42,   94
