# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 260         5.180       52.100      1.90        De Bilt     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TG        : Etmaalgemiddelde temperatuur (in 0.1 graden Celsius) / Daily mean temperature in (0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TG,   RH,   UG
  260,19021124,     ,   30,     ,   98
  260,19021125,     ,   42,     ,   99
  260,19021126,     ,   36,     ,   82
  260,19021127,     ,    9,     ,   84
  260,19021128,     ,   47,     ,   97
  260,19021129,     ,   41,     ,   95
  260,19021130,     ,   36,     ,   92
  260,19021201,     ,   17,     ,   96
  260,19021202,     ,   20,     ,   95
  260,19021203,     ,  -55,     ,   71
  260,19021204,     ,  -39,     ,   81
  260,19021205,     ,  -86,     ,   72
  260,19021206,     ,  -98,     ,   59
  260,19021207,     ,  -35,     ,   97
  260,19021208,     ,  -56,     ,   85
  260,19021209,     ,  -41,     ,   65
  260,19021210,     ,  -53,     ,   77
  260,19021211,     ,  -53,     ,   76
  260,19021212,     ,  -66,     ,   85
  260,19021213,     ,    1,     ,   87
  260,19021214,     ,   42,     ,   94
  260,19021215,     ,   40,     ,   95
  260,19021216,     ,   40,     ,   95
  260,19021217,     ,   76,     ,   95
  260,19021218,     ,   54,     ,   82
  260,19021219,     ,   34,     ,   86
  260,19021220,     ,   55,     ,   95
  260,19021221,     ,   59,     ,   96
  260,19021222,     ,   23,     ,   93
  260,19021223,     ,   -2,     ,   99
  260,19021224,     ,   12,     ,   96
  260,19021225,     ,   54,     ,   92
  260,19021226,     ,   69,     ,   76
  260,19021227,     ,   77,     ,   82
  260,19021228,     ,   70,     ,   78
  260,19021229,     ,   33,     ,   92
  260,19021230,     ,   24,     ,   86
  260,19021231,     ,   25,     ,   92
  260,19030101,     ,   28,     ,   91
  260,19030102,     ,   47,     ,   92
  260,19030103,     ,   76,     ,   84
  260,19030104,     ,   63,     ,   83
  260,19030105,     ,   77,     ,   93
  260,19030106,     ,   96,     ,   80
  260,19030107,     ,   87,     ,   79
  260,19030108,     ,   63,     ,   92
  260,19030109,     ,   68,     ,   84
  260,19030110,     ,   90,     ,   89
  260,19030111,     ,   29,     ,   83
  260,19030112,     ,  -17,     ,   75
  260,19030113,     ,  -42,     ,   67
  260,19030114,     ,  -48,     ,   72
  260,19030115,     ,  -41,     ,   79
  260,19030116,     ,  -41,     ,   72
  260,19030117,     ,  -25,     ,   63
  260,19030118,     ,  -19,     ,   61
  260,19030119,     ,    7,     ,   82
  260,19030120,     ,   20,     ,   72
  260,19030121,     ,  -33,     ,   87
  260,19030122,     ,  -28,     ,   94
  260,19030123,     ,   22,     ,   93
  260,19030124,     ,   20,     ,   99
  260,19030125,     ,   57,     ,   93
  260,19030126,     ,   70,     ,   96
  260,19030127,     ,   73,     ,   84
  260,19030128,     ,   58,     ,   86
  260,19030129,     ,   59,     ,   90
  260,19030130,     ,   71,     ,   78
  260,19030131,     ,   47,     ,   73
  260,19030201,     ,   40,     ,   82
  260,19030202,     ,   26,     ,   92
  260,19030203,     ,   38,     ,   93
  260,19030204,     ,   61,     ,   88
  260,19030205,     ,   53,     ,   93
  260,19030206,     ,   33,     ,   83
  260,19030207,     ,   49,     ,   85
  260,19030208,     ,   95,     ,   91
  260,19030209,     ,   87,     ,   90
  260,19030210,     ,   74,     ,   94
  260,19030211,     ,   73,     ,   94
  260,19030212,     ,   61,     ,   92
  260,19030213,     ,   33,     ,   81
  260,19030214,     ,   56,     ,   91
  260,19030215,     ,   49,     ,   85
  260,19030216,     ,   14,     ,   87
  260,19030217,     ,   -1,     ,   81
  260,19030218,     ,   12,     ,   76
  260,19030219,     ,   35,     ,   66
  260,19030220,     ,   83,     ,   80
  260,19030221,     ,  107,     ,   74
  260,19030222,     ,   88,     ,   83
  260,19030223,     ,   85,     ,   78
  260,19030224,     ,   58,     ,   69
  260,19030225,     ,   85,     ,   72
  260,19030226,     ,   74,     ,   72
  260,19030227,     ,   80,     ,   83
  260,19030228,     ,   47,     ,   93
  260,19030301,     ,   53,     ,   72
  260,19030302,     ,   48,     ,   88
  260,19030303,     ,   66,     ,   90
  260,19030304,     ,   67,     ,   86
  260,19030305,     ,   75,     ,   96
  260,19030306,     ,   47,     ,   77
  260,19030307,     ,   48,     ,   82
  260,19030308,     ,   35,     ,   87
  260,19030309,     ,   13,     ,   89
  260,19030310,     ,   18,     ,   79
  260,19030311,     ,   37,     ,   82
  260,19030312,     ,   41,     ,   70
  260,19030313,     ,   54,     ,   80
  260,19030314,     ,   61,     ,   76
  260,19030315,     ,   81,     ,   68
  260,19030316,     ,   68,     ,   73
  260,19030317,     ,   60,     ,   67
  260,19030318,     ,   60,     ,   84
  260,19030319,     ,   70,     ,   85
  260,19030320,     ,  100,     ,   74
  260,19030321,     ,  102,     ,   67
  260,19030322,     ,  113,     ,   64
  260,19030323,     ,  141,     ,   48
  260,19030324,     ,   77,     ,   83
  260,19030325,     ,  123,     ,   62
  260,19030326,     ,  131,     ,   53
  260,19030327,     ,  114,     ,   75
  260,19030328,     ,   94,     ,   90
  260,19030329,     ,   88,     ,   63
  260,19030330,     ,   73,     ,   77
  260,19030331,     ,   68,     ,   82
  260,19030401,     ,   64,     ,   74
  260,19030402,     ,   58,     ,   70
  260,19030403,     ,   57,     ,   74
  260,19030404,     ,   80,     ,   92
  260,19030405,     ,   58,     ,   71
  260,19030406,     ,   69,     ,   79
  260,19030407,     ,   83,     ,   74
  260,19030408,     ,   64,     ,   75
  260,19030409,     ,   59,     ,   69
  260,19030410,     ,   66,     ,   69
  260,19030411,     ,   76,     ,   70
  260,19030412,     ,   53,     ,   80
  260,19030413,     ,   23,     ,   78
  260,19030414,     ,   31,     ,   71
  260,19030415,     ,   25,     ,   92
  260,19030416,     ,   24,     ,   81
  260,19030417,     ,   21,     ,   79
  260,19030418,     ,   21,     ,   69
  260,19030419,     ,   37,     ,   62
  260,19030420,     ,   42,     ,   71
  260,19030421,     ,   41,     ,   78
  260,19030422,     ,   48,     ,   74
  260,19030423,     ,   33,     ,   91
  260,19030424,     ,   34,     ,   91
  260,19030425,     ,   50,     ,   92
  260,19030426,     ,   61,     ,   90
  260,19030427,     ,   84,     ,   87
  260,19030428,     ,   86,     ,   90
  260,19030429,     ,  103,     ,   82
  260,19030430,     ,  117,     ,   80
  260,19030501,     ,  118,     ,   73
  260,19030502,     ,  103,     ,   81
  260,19030503,     ,  126,     ,   73
  260,19030504,     ,  138,     ,   80
  260,19030505,     ,  124,     ,   76
  260,19030506,     ,  122,     ,   75
  260,19030507,     ,   98,     ,   91
  260,19030508,     ,  114,     ,   80
  260,19030509,     ,  109,     ,   85
  260,19030510,     ,   89,     ,   89
  260,19030511,     ,   91,     ,   81
  260,19030512,     ,   83,     ,   84
  260,19030513,     ,   92,     ,   69
  260,19030514,     ,  116,     ,   73
  260,19030515,     ,  114,     ,   66
  260,19030516,     ,  105,     ,   80
  260,19030517,     ,   83,     ,   81
  260,19030518,     ,   75,     ,   70
  260,19030519,     ,   76,     ,   67
  260,19030520,     ,  105,     ,   75
  260,19030521,     ,  136,     ,   75
  260,19030522,     ,  177,     ,   58
  260,19030523,     ,  145,     ,   77
  260,19030524,     ,  123,     ,   61
  260,19030525,     ,  139,     ,   60
  260,19030526,     ,  154,     ,   71
  260,19030527,     ,  163,     ,   70
  260,19030528,     ,  167,     ,   75
  260,19030529,     ,  189,     ,   71
  260,19030530,     ,  213,     ,   67
  260,19030531,     ,  209,     ,   64
  260,19030601,     ,  209,     ,   55
  260,19030602,     ,  135,     ,   73
  260,19030603,     ,  111,     ,   66
  260,19030604,     ,  125,     ,   70
  260,19030605,     ,  113,     ,   92
  260,19030606,     ,  113,     ,   74
  260,19030607,     ,  133,     ,   76
  260,19030608,     ,  144,     ,   62
  260,19030609,     ,  172,     ,   64
  260,19030610,     ,  181,     ,   68
  260,19030611,     ,  136,     ,   94
  260,19030612,     ,  120,     ,   68
  260,19030613,     ,  114,     ,   61
  260,19030614,     ,  123,     ,   82
  260,19030615,     ,  113,     ,   92
  260,19030616,     ,  121,     ,   71
  260,19030617,     ,  108,     ,   89
  260,19030618,     ,  116,     ,   79
  260,19030619,     ,  120,     ,   91
  260,19030620,     ,  114,     ,   97
  260,19030621,     ,  109,     ,   71
  260,19030622,     ,  111,     ,   74
  260,19030623,     ,  132,     ,   66
  260,19030624,     ,  145,     ,   61
  260,19030625,     ,  160,     ,   65
  260,19030626,     ,  171,     ,   73
  260,19030627,     ,  194,     ,   63
  260,19030628,     ,  212,     ,   59
  260,19030629,     ,  183,     ,   77
  260,19030630,     ,  156,     ,   68
  260,19030701,     ,  158,     ,   70
  260,19030702,     ,  188,     ,   62
  260,19030703,     ,  167,     ,   76
  260,19030704,     ,  149,     ,   68
  260,19030705,     ,  146,     ,   75
  260,19030706,     ,  137,     ,   76
  260,19030707,     ,  107,     ,   98
  260,19030708,     ,  113,     ,   84
  260,19030709,     ,  135,     ,   89
  260,19030710,     ,  160,     ,   82
  260,19030711,     ,  182,     ,   79
  260,19030712,     ,  164,     ,   87
  260,19030713,     ,  133,     ,   77
  260,19030714,     ,  131,     ,   68
  260,19030715,     ,  159,     ,   72
  260,19030716,     ,  176,     ,   73
  260,19030717,     ,  160,     ,   89
  260,19030718,     ,  151,     ,   95
  260,19030719,     ,  150,     ,   83
  260,19030720,     ,  142,     ,   92
  260,19030721,     ,  152,     ,   74
  260,19030722,     ,  153,     ,   96
  260,19030723,     ,  182,     ,   85
  260,19030724,     ,  154,     ,   91
  260,19030725,     ,  159,     ,   84
  260,19030726,     ,  160,     ,   82
  260,19030727,     ,  165,     ,   70
  260,19030728,     ,  164,     ,   86
  260,19030729,     ,  152,     ,   89
  260,19030730,     ,  136,     ,   86
  260,19030731,     ,  144,     ,   87
  260,19030801,     ,  157,     ,   81
  260,19030802,     ,  157,     ,   80
  260,19030803,     ,  144,     ,   90
  260,19030804,     ,  154,     ,   85
  260,19030805,     ,  159,     ,   75
  260,19030806,     ,  145,     ,   71
  260,19030807,     ,  140,     ,   72
  260,19030808,     ,  159,     ,   67
  260,19030809,     ,  168,     ,   75
  260,19030810,     ,  145,     ,   82
  260,19030811,     ,  156,     ,   81
  260,19030812,     ,  154,     ,   90
  260,19030813,     ,  151,     ,   84
  260,19030814,     ,  171,     ,   87
  260,19030815,     ,  157,     ,   72
  260,19030816,     ,  133,     ,   87
  260,19030817,     ,  139,     ,   96
  260,19030818,     ,  145,     ,   83
  260,19030819,     ,  141,     ,   76
  260,19030820,     ,  137,     ,   84
  260,19030821,     ,  148,     ,   84
  260,19030822,     ,  144,     ,   90
  260,19030823,     ,  146,     ,   89
  260,19030824,     ,  144,     ,   85
  260,19030825,     ,  141,     ,   88
  260,19030826,     ,  143,     ,   78
  260,19030827,     ,  164,     ,   66
  260,19030828,     ,  155,     ,   79
  260,19030829,     ,  152,     ,   82
  260,19030830,     ,  148,     ,   76
  260,19030831,     ,  153,     ,   80
  260,19030901,     ,  173,     ,   78
  260,19030902,     ,  214,     ,   70
  260,19030903,     ,  167,     ,   78
  260,19030904,     ,  162,     ,   86
  260,19030905,     ,  182,     ,   88
  260,19030906,     ,  168,     ,   87
  260,19030907,     ,  142,     ,   80
  260,19030908,     ,  140,     ,   88
  260,19030909,     ,  138,     ,   74
  260,19030910,     ,  113,     ,   73
  260,19030911,     ,  104,     ,   93
  260,19030912,     ,   98,     ,   79
  260,19030913,     ,   98,     ,   82
  260,19030914,     ,  105,     ,   86
  260,19030915,     ,  119,     ,   79
  260,19030916,     ,  112,     ,   95
  260,19030917,     ,  104,     ,   86
  260,19030918,     ,  120,     ,   99
  260,19030919,     ,  145,     ,   84
  260,19030920,     ,  153,     ,   72
  260,19030921,     ,  141,     ,   66
  260,19030922,     ,  130,     ,   77
  260,19030923,     ,  141,     ,   89
  260,19030924,     ,  149,     ,   78
  260,19030925,     ,  143,     ,   89
  260,19030926,     ,  137,     ,   92
  260,19030927,     ,  133,     ,   90
  260,19030928,     ,  154,     ,   91
  260,19030929,     ,  166,     ,   83
  260,19030930,     ,  159,     ,   93
  260,19031001,     ,  154,     ,   98
  260,19031002,     ,  136,     ,   84
  260,19031003,     ,  139,     ,   94
  260,19031004,     ,  128,     ,   94
  260,19031005,     ,  131,     ,   90
  260,19031006,     ,  135,     ,   87
  260,19031007,     ,  128,     ,   80
  260,19031008,     ,  135,     ,   96
  260,19031009,     ,  127,     ,   77
  260,19031010,     ,   90,     ,   82
  260,19031011,     ,   90,     ,   90
  260,19031012,     ,  111,     ,   98
  260,19031013,     ,  121,     ,   74
  260,19031014,     ,  120,     ,   87
  260,19031015,     ,  117,     ,   88
  260,19031016,     ,   90,     ,   81
  260,19031017,     ,   94,     ,   88
  260,19031018,     ,   92,     ,   87
  260,19031019,     ,   76,     ,   93
  260,19031020,     ,   81,     ,   83
  260,19031021,     ,  103,     ,   90
  260,19031022,     ,  105,     ,   88
  260,19031023,     ,   93,     ,   87
  260,19031024,     ,   82,     ,   81
  260,19031025,     ,  104,     ,   74
  260,19031026,     ,  121,     ,   83
  260,19031027,     ,  113,     ,   84
  260,19031028,     ,  123,     ,   79
  260,19031029,     ,   87,     ,   99
  260,19031030,     ,   81,     ,   96
  260,19031031,     ,   72,     ,   90
  260,19031101,     ,   73,     ,   98
  260,19031102,     ,   84,     ,   98
  260,19031103,     ,   76,     ,   97
  260,19031104,     ,   68,     ,   90
  260,19031105,     ,   58,     ,   95
  260,19031106,     ,   44,     ,   93
  260,19031107,     ,   65,     ,   88
  260,19031108,     ,   65,     ,   87
  260,19031109,     ,   58,     ,   94
  260,19031110,     ,   85,     ,   95
  260,19031111,     ,   65,     ,   82
  260,19031112,     ,   84,     ,   99
  260,19031113,     ,   99,     ,   98
  260,19031114,     ,   89,     ,   88
  260,19031115,     ,   58,     ,   95
  260,19031116,     ,   51,     ,   79
  260,19031117,     ,   29,     ,   98
  260,19031118,     ,   17,     ,   98
  260,19031119,     ,    9,     ,   95
  260,19031120,     ,   26,     ,   98
  260,19031121,     ,   73,     ,   85
  260,19031122,     ,   72,     ,   85
  260,19031123,     ,   92,     ,   84
  260,19031124,     ,   82,     ,   87
  260,19031125,     ,   52,     ,   84
  260,19031126,     ,   27,     ,   79
  260,19031127,     ,   30,     ,   95
  260,19031128,     ,   53,     ,   94
  260,19031129,     ,   15,     ,   71
  260,19031130,     ,   -8,     ,   90
  260,19031201,     ,   10,     ,   92
  260,19031202,     ,    5,     ,   87
  260,19031203,     ,    7,     ,   84
  260,19031204,     ,    0,     ,   96
  260,19031205,     ,   10,     ,   99
  260,19031206,     ,    5,     ,   98
  260,19031207,     ,   -1,     ,   87
  260,19031208,     ,   22,     ,   96
  260,19031209,     ,   52,     ,   95
  260,19031210,     ,   67,     ,   87
  260,19031211,     ,   72,     ,   87
  260,19031212,     ,   46,     ,   91
  260,19031213,     ,   40,     ,   84
  260,19031214,     ,   42,     ,   97
  260,19031215,     ,   37,     ,   96
  260,19031216,     ,   29,     ,   84
  260,19031217,     ,   28,     ,   89
  260,19031218,     ,   17,     ,   92
  260,19031219,     ,   -4,     ,   93
  260,19031220,     ,   -3,     ,   93
  260,19031221,     ,    4,     ,   96
  260,19031222,     ,   -3,     ,  100
  260,19031223,     ,  -12,     ,   90
  260,19031224,     ,   -7,     ,   97
  260,19031225,     ,   -1,     ,   97
  260,19031226,     ,   -2,     ,   92
  260,19031227,     ,    4,     ,   90
  260,19031228,     ,  -21,     ,   78
  260,19031229,     ,  -54,     ,   67
  260,19031230,     ,  -56,     ,   62
  260,19031231,     ,  -47,     ,   73
  260,19040101,   31,  -36,     ,   85
  260,19040102,   31,  -28,     ,   79
  260,19040103,   57,    2,     ,   77
  260,19040104,   62,   -3,     ,   99
  260,19040105,   46,   -4,     ,   85
  260,19040106,   31,  -21,     ,   92
  260,19040107,   67,  -26,     ,   87
  260,19040108,   46,    6,     ,  100
  260,19040109,   46,   15,     ,   99
  260,19040110,   87,   21,     ,   87
  260,19040111,   77,   10,     ,   96
  260,19040112,   62,   28,     ,   99
  260,19040113,  113,   82,     ,   92
  260,19040114,  113,   55,     ,   83
  260,19040115,   98,   37,     ,   71
  260,19040116,   98,   28,     ,   83
  260,19040117,   51,   12,     ,   91
  260,19040118,   41,   18,     ,   99
  260,19040119,   31,   -5,     ,   84
  260,19040120,   31,  -20,     ,   85
  260,19040121,   26,   -9,     ,   94
  260,19040122,   26,    1,     ,  100
  260,19040123,   15,  -32,     ,   91
  260,19040124,   26,  -32,     ,   88
  260,19040125,   31,  -16,     ,   93
  260,19040126,   62,  -17,     ,   80
  260,19040127,   87,   19,     ,   91
  260,19040128,   87,   46,     ,   74
  260,19040129,   57,   41,     ,   92
  260,19040130,   87,   40,     ,   88
  260,19040131,   82,   49,     ,   80
  260,19040201,   62,   32,     ,   90
  260,19040202,   72,   21,     ,   88
  260,19040203,   72,   51,     ,   87
  260,19040204,   82,   55,     ,   80
  260,19040205,   41,   29,     ,   94
  260,19040206,   62,   35,     ,   94
  260,19040207,   77,   36,     ,   82
  260,19040208,   77,   44,     ,   91
  260,19040209,  103,   60,     ,   83
  260,19040210,   82,   58,     ,   84
  260,19040211,   46,   35,     ,   92
  260,19040212,   72,   44,     ,   89
  260,19040213,  123,   79,     ,   75
  260,19040214,  108,   50,     ,   76
  260,19040215,   62,   35,     ,   71
  260,19040216,   57,   22,     ,   83
  260,19040217,  103,   28,     ,   88
  260,19040218,   72,   20,     ,   87
  260,19040219,   57,   31,     ,   88
  260,19040220,   87,   62,     ,   97
  260,19040221,   87,   87,     ,   93
  260,19040222,   93,   56,     ,   90
  260,19040223,   41,   10,     ,   77
  260,19040224,   41,   -1,     ,   75
  260,19040225,   41,   -5,     ,   89
  260,19040226,   21,  -13,     ,   75
  260,19040227,   36,  -23,     ,   71
  260,19040228,   51,  -35,     ,   67
