# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 308         3.379       51.381      0.00        Cadzand     
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  308,19720717,   72,     ,     ,     
  308,19720718,   62,     ,     ,     
  308,19720719,   57,     ,     ,     
  308,19720720,   46,     ,     ,     
  308,19720721,   57,     ,     ,     
  308,19720722,   51,     ,     ,     
  308,19720723,   36,     ,     ,     
  308,19720724,   51,     ,     ,     
  308,19720725,   41,     ,     ,     
  308,19720726,  103,     ,     ,     
  308,19720727,  113,     ,     ,     
  308,19720728,   77,     ,     ,     
  308,19720729,   62,     ,     ,     
  308,19720730,   41,     ,     ,     
  308,19720731,   46,     ,     ,     
  308,19720801,   41,     ,     ,     
  308,19720802,   62,     ,     ,     
  308,19720803,   93,     ,     ,     
  308,19720804,   98,     ,     ,     
  308,19720805,   87,     ,     ,     
  308,19720806,   62,     ,     ,     
  308,19720807,   51,     ,     ,     
  308,19720808,   93,     ,     ,     
  308,19720809,   72,     ,     ,     
  308,19720810,   26,     ,     ,     
  308,19720811,   51,     ,     ,     
  308,19720812,   57,     ,     ,     
  308,19720813,   36,     ,     ,     
  308,19720814,   57,     ,     ,     
  308,19720815,   87,     ,     ,     
  308,19720816,   51,     ,     ,     
  308,19720817,   98,     ,     ,     
  308,19720818,  129,     ,     ,     
  308,19720819,  113,     ,     ,     
  308,19720820,   41,     ,     ,     
  308,19720821,   87,     ,     ,     
  308,19720822,   98,     ,     ,     
  308,19720823,   31,     ,     ,     
  308,19720824,   51,     ,     ,     
  308,19720825,   36,     ,     ,     
  308,19720826,   57,     ,     ,     
  308,19720827,   67,     ,     ,     
  308,19720828,   77,     ,     ,     
  308,19720829,   72,     ,     ,     
  308,19720830,   77,     ,     ,     
  308,19720831,   82,     ,     ,     
  308,19720901,   93,     ,     ,     
  308,19720902,   87,     ,     ,     
  308,19720903,  103,     ,     ,     
  308,19720904,   87,     ,     ,     
  308,19720905,   67,     ,     ,     
  308,19720906,   41,     ,     ,     
  308,19720907,   51,     ,     ,     
  308,19720908,   36,     ,     ,     
  308,19720909,   93,     ,     ,     
  308,19720910,  118,     ,     ,     
  308,19720911,   87,     ,     ,     
  308,19720912,   72,     ,     ,     
  308,19720913,   57,     ,     ,     
  308,19720914,   93,     ,     ,     
  308,19720915,   87,     ,     ,     
  308,19720916,  118,     ,     ,     
  308,19720917,   87,     ,     ,     
  308,19720918,   41,     ,     ,     
  308,19720919,   57,     ,     ,     
  308,19720920,   51,     ,     ,     
  308,19720921,   26,     ,     ,     
  308,19720922,   36,     ,     ,     
  308,19720923,   51,     ,     ,     
  308,19720924,   67,     ,     ,     
  308,19720925,   72,     ,     ,     
  308,19720926,   46,     ,     ,     
  308,19720927,   72,     ,     ,     
  308,19720928,   41,     ,     ,     
  308,19720929,   26,     ,     ,     
  308,19720930,   51,     ,     ,     
  308,19721001,   57,     ,     ,     
  308,19721002,   67,     ,     ,     
  308,19721003,   57,     ,     ,     
  308,19721004,   51,     ,     ,     
  308,19721005,   51,     ,     ,     
  308,19721006,   57,     ,     ,     
  308,19721007,   46,     ,     ,     
  308,19721008,   26,     ,     ,     
  308,19721009,   31,     ,     ,     
  308,19721010,   46,     ,     ,     
  308,19721011,   72,     ,     ,     
  308,19721012,   93,     ,     ,     
  308,19721013,   98,     ,     ,     
  308,19721014,   93,     ,     ,     
  308,19721015,   77,     ,     ,     
  308,19721016,   77,     ,     ,     
  308,19721017,   82,     ,     ,     
  308,19721018,   98,     ,     ,     
  308,19721019,   51,     ,     ,     
  308,19721020,  123,     ,     ,     
  308,19721021,  144,     ,     ,     
  308,19721022,  129,     ,     ,     
  308,19721023,  118,     ,     ,     
  308,19721024,   77,     ,     ,     
  308,19721025,   41,     ,     ,     
  308,19721026,   51,     ,     ,     
  308,19721027,   62,     ,     ,     
  308,19721028,   67,     ,     ,     
  308,19721029,   67,     ,     ,     
  308,19721030,   57,     ,     ,     
  308,19721031,   26,     ,     ,     
  308,19721101,   31,     ,     ,     
  308,19721102,   51,     ,     ,     
  308,19721103,   41,     ,     ,     
  308,19721104,   57,     ,     ,     
  308,19721105,   77,     ,     ,     
  308,19721106,   72,     ,     ,     
  308,19721107,   93,     ,     ,     
  308,19721108,   57,     ,     ,     
  308,19721109,   77,     ,     ,     
  308,19721110,  123,     ,     ,     
  308,19721111,  123,     ,     ,     
  308,19721112,  118,     ,     ,     
  308,19721113,  180,     ,     ,     
  308,19721114,   62,     ,     ,     
  308,19721115,   93,     ,     ,     
  308,19721116,   51,     ,     ,     
  308,19721117,   72,     ,     ,     
  308,19721118,   98,     ,     ,     
  308,19721119,   77,     ,     ,     
  308,19721120,  113,     ,     ,     
  308,19721121,  139,     ,     ,     
  308,19721122,   93,     ,     ,     
  308,19721123,  129,     ,     ,     
  308,19721124,  129,     ,     ,     
  308,19721125,   51,     ,     ,     
  308,19721126,   46,     ,     ,     
  308,19721127,   87,     ,     ,     
  308,19721128,   93,     ,     ,     
  308,19721129,  103,     ,     ,     
  308,19721130,   98,     ,     ,     
  308,19721201,  108,     ,     ,     
  308,19721202,  113,     ,     ,     
  308,19721203,   62,     ,     ,     
  308,19721204,  123,     ,     ,     
  308,19721205,  129,     ,     ,     
  308,19721206,  139,     ,     ,     
  308,19721207,   93,     ,     ,     
  308,19721208,   82,     ,     ,     
  308,19721209,   98,     ,     ,     
  308,19721210,   87,     ,     ,     
  308,19721211,   93,     ,     ,     
  308,19721212,   98,     ,     ,     
  308,19721213,  108,     ,     ,     
  308,19721214,   51,     ,     ,     
  308,19721215,   41,     ,     ,     
  308,19721216,   57,     ,     ,     
  308,19721217,   41,     ,     ,     
  308,19721218,   41,     ,     ,     
  308,19721219,   62,     ,     ,     
  308,19721220,     ,     ,     ,     
  308,19721221,     ,     ,     ,     
  308,19721222,     ,     ,     ,     
  308,19721223,     ,     ,     ,     
  308,19721224,     ,     ,     ,     
  308,19721225,     ,     ,     ,     
  308,19721226,     ,     ,     ,     
  308,19721227,     ,     ,     ,     
  308,19721228,     ,     ,     ,     
  308,19721229,     ,     ,     ,     
  308,19721230,     ,     ,     ,     
  308,19721231,     ,     ,     ,     
  308,19730101,     ,     ,     ,     
  308,19730102,     ,     ,     ,     
  308,19730103,     ,     ,     ,     
  308,19730104,     ,     ,     ,     
  308,19730105,     ,     ,     ,     
  308,19730106,     ,     ,     ,     
  308,19730107,     ,     ,     ,     
  308,19730108,     ,     ,     ,     
  308,19730109,     ,     ,     ,     
  308,19730110,     ,     ,     ,     
  308,19730111,     ,     ,     ,     
  308,19730112,     ,     ,     ,     
  308,19730113,     ,     ,     ,     
  308,19730114,     ,     ,     ,     
  308,19730115,     ,     ,     ,     
  308,19730116,     ,     ,     ,     
  308,19730117,     ,     ,     ,     
  308,19730118,     ,     ,     ,     
  308,19730119,     ,     ,     ,     
  308,19730120,     ,     ,     ,     
  308,19730121,     ,     ,     ,     
  308,19730122,     ,     ,     ,     
  308,19730123,     ,     ,     ,     
  308,19730124,     ,     ,     ,     
  308,19730125,     ,     ,     ,     
  308,19730126,     ,     ,     ,     
  308,19730127,     ,     ,     ,     
  308,19730128,     ,     ,     ,     
  308,19730129,     ,     ,     ,     
  308,19730130,     ,     ,     ,     
  308,19730131,   51,     ,     ,     
  308,19730201,   41,     ,     ,     
  308,19730202,   31,     ,     ,     
  308,19730203,   26,     ,     ,     
  308,19730204,   26,     ,     ,     
  308,19730205,   67,     ,     ,     
  308,19730206,  118,     ,     ,     
  308,19730207,  123,     ,     ,     
  308,19730208,  113,     ,     ,     
  308,19730209,   93,     ,     ,     
  308,19730210,  134,     ,     ,     
  308,19730211,   98,     ,     ,     
  308,19730212,  165,     ,     ,     
  308,19730213,  139,     ,     ,     
  308,19730214,   98,     ,     ,     
  308,19730215,   41,     ,     ,     
  308,19730216,   72,     ,     ,     
  308,19730217,   87,     ,     ,     
  308,19730218,  103,     ,     ,     
  308,19730219,   41,     ,     ,     
  308,19730220,   51,     ,     ,     
  308,19730221,   93,     ,     ,     
  308,19730222,  123,     ,     ,     
  308,19730223,  170,     ,     ,     
  308,19730224,  129,     ,     ,     
