# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 315         3.998       51.447      0.00        Hansweert   
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  315,19970908,   68,     ,     ,     
  315,19970909,   56,     ,     ,     
  315,19970910,   34,     ,     ,     
  315,19970911,   50,     ,     ,     
  315,19970912,   95,     ,     ,     
  315,19970913,   90,     ,     ,     
  315,19970914,   60,     ,     ,     
  315,19970915,   56,     ,     ,     
  315,19970916,   45,     ,     ,     
  315,19970917,   35,     ,     ,     
  315,19970918,   26,     ,     ,     
  315,19970919,   41,     ,     ,     
  315,19970920,   43,     ,     ,     
  315,19970921,   39,     ,     ,     
  315,19970922,   35,     ,     ,     
  315,19970923,   39,     ,     ,     
  315,19970924,   28,     ,     ,     
  315,19970925,   35,     ,     ,     
  315,19970926,   34,     ,     ,     
  315,19970927,   28,     ,     ,     
  315,19970928,   24,     ,     ,     
  315,19970929,   10,     ,     ,     
  315,19970930,   20,     ,     ,     
  315,19971001,   76,     ,     ,     
  315,19971002,   64,     ,     ,     
  315,19971003,   31,     ,     ,     
  315,19971004,   60,     ,     ,     
  315,19971005,   45,     ,     ,     
  315,19971006,   45,     ,     ,     
  315,19971007,   90,     ,     ,     
  315,19971008,  111,     ,     ,     
  315,19971009,  122,     ,     ,     
  315,19971010,  117,     ,     ,     
  315,19971011,   60,     ,     ,     
  315,19971012,   45,     ,     ,     
  315,19971013,   63,     ,     ,     
  315,19971014,   53,     ,     ,     
  315,19971015,   49,     ,     ,     
  315,19971016,   38,     ,     ,     
  315,19971017,   55,     ,     ,     
  315,19971018,   40,     ,     ,     
  315,19971019,   18,     ,     ,     
  315,19971020,   57,     ,     ,     
  315,19971021,   59,     ,     ,     
  315,19971022,   26,     ,     ,     
  315,19971023,   21,     ,     ,     
  315,19971024,   20,     ,     ,     
  315,19971025,   47,     ,     ,     
  315,19971026,   13,     ,     ,     
  315,19971027,   53,     ,     ,     
  315,19971028,   54,     ,     ,     
  315,19971029,   32,     ,     ,     
  315,19971030,   26,     ,     ,     
  315,19971031,   36,     ,     ,     
  315,19971101,   24,     ,     ,     
  315,19971102,   12,     ,     ,     
  315,19971103,   42,     ,     ,     
  315,19971104,   62,     ,     ,     
  315,19971105,   66,     ,     ,     
  315,19971106,   50,     ,     ,     
  315,19971107,   85,     ,     ,     
  315,19971108,   96,     ,     ,     
  315,19971109,   95,     ,     ,     
  315,19971110,   96,     ,     ,     
  315,19971111,   64,     ,     ,     
  315,19971112,   16,     ,     ,     
  315,19971113,   46,     ,     ,     
  315,19971114,   61,     ,     ,     
  315,19971115,   65,     ,     ,     
  315,19971116,   48,     ,     ,     
  315,19971117,   60,     ,     ,     
  315,19971118,   87,     ,     ,     
  315,19971119,   90,     ,     ,     
  315,19971120,   77,     ,     ,     
  315,19971121,   51,     ,     ,     
  315,19971122,   23,     ,     ,     
  315,19971123,   38,     ,     ,     
  315,19971124,   56,     ,     ,     
  315,19971125,   49,     ,     ,     
  315,19971126,   40,     ,     ,     
  315,19971127,   58,     ,     ,     
  315,19971128,   66,     ,     ,     
  315,19971129,   77,     ,     ,     
  315,19971130,   63,     ,     ,     
  315,19971201,   29,     ,     ,     
  315,19971202,   45,     ,     ,     
  315,19971203,   35,     ,     ,     
  315,19971204,   28,     ,     ,     
  315,19971205,   56,     ,     ,     
  315,19971206,  104,     ,     ,     
  315,19971207,   77,     ,     ,     
  315,19971208,   86,     ,     ,     
  315,19971209,   91,     ,     ,     
  315,19971210,  115,     ,     ,     
  315,19971211,   89,     ,     ,     
  315,19971212,   83,     ,     ,     
  315,19971213,   50,     ,     ,     
  315,19971214,   47,     ,     ,     
  315,19971215,   78,     ,     ,     
  315,19971216,  100,     ,     ,     
  315,19971217,   90,     ,     ,     
  315,19971218,   71,     ,     ,     
  315,19971219,   72,     ,     ,     
  315,19971220,   31,     ,     ,     
  315,19971221,   43,     ,     ,     
  315,19971222,   27,     ,     ,     
  315,19971223,   55,     ,     ,     
  315,19971224,  106,     ,     ,     
  315,19971225,  130,     ,     ,     
  315,19971226,  120,     ,     ,     
  315,19971227,   57,     ,     ,     
  315,19971228,   70,     ,     ,     
  315,19971229,   60,     ,     ,     
  315,19971230,   75,     ,     ,     
  315,19971231,   82,     ,     ,     
  315,19980101,   95,     ,     ,     
  315,19980102,  123,     ,     ,     
  315,19980103,  144,     ,     ,     
  315,19980104,  147,     ,     ,     
  315,19980105,  133,     ,     ,     
  315,19980106,   90,     ,     ,     
  315,19980107,  119,     ,     ,     
  315,19980108,  119,     ,     ,     
  315,19980109,   78,     ,     ,     
  315,19980110,   52,     ,     ,     
  315,19980111,   60,     ,     ,     
  315,19980112,   50,     ,     ,     
  315,19980113,   74,     ,     ,     
  315,19980114,  120,     ,     ,     
  315,19980115,   95,     ,     ,     
  315,19980116,   77,     ,     ,     
  315,19980117,   78,     ,     ,     
  315,19980118,  125,     ,     ,     
  315,19980119,  120,     ,     ,     
  315,19980120,   80,     ,     ,     
  315,19980121,   25,     ,     ,     
  315,19980122,   36,     ,     ,     
  315,19980123,   45,     ,     ,     
  315,19980124,   55,     ,     ,     
  315,19980125,   70,     ,     ,     
  315,19980126,   42,     ,     ,     
  315,19980127,   22,     ,     ,     
  315,19980128,   34,     ,     ,     
  315,19980129,   27,     ,     ,     
  315,19980130,   43,     ,     ,     
  315,19980131,   57,     ,     ,     
  315,19980201,   33,     ,     ,     
  315,19980202,   55,     ,     ,     
  315,19980203,   34,     ,     ,     
  315,19980204,   50,     ,     ,     
  315,19980205,   45,     ,     ,     
  315,19980206,   58,     ,     ,     
  315,19980207,   73,     ,     ,     
  315,19980208,   52,     ,     ,     
  315,19980209,   60,     ,     ,     
  315,19980210,   53,     ,     ,     
  315,19980211,   72,     ,     ,     
  315,19980212,   69,     ,     ,     
  315,19980213,   50,     ,     ,     
  315,19980214,   40,     ,     ,     
  315,19980215,   52,     ,     ,     
  315,19980216,  105,     ,     ,     
  315,19980217,   40,     ,     ,     
  315,19980218,   34,     ,     ,     
