# Opmerking: door stationsverplaatsingen en veranderingen in waarneemmethodieken zijn deze tijdreeksen van uurwaarden mogelijk inhomogeen! Dat betekent dat deze reeks van gemeten waarden niet geschikt is voor trendanalyse. Voor studies naar klimaatverandering verwijzen we naar de gehomogeniseerde dagreeksen <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> of de Centraal Nederland Temperatuur <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# SOURCE: ROYAL NETHERLANDS METEOROLOGICAL INSTITUTE (KNMI)
# Comment: These time series are inhomogeneous because of station relocations and changes in observation techniques. As a result these series are not suitable for trend analysis. For climate change studies we refer to the homogenized series of daily data <http://www.knmi.nl/nederland-nu/klimatologie/daggegevens> or the Central Netherlands Temperature <http://www.knmi.nl/kennis-en-datacentrum/achtergrond/centraal-nederland-temperatuur-cnt>.
# 
# STN         LON(east)   LAT(north)  ALT(m)      NAME
# 324         4.006       51.596      0.00        Stavenisse  
# FG        : Etmaalgemiddelde windsnelheid (in 0.1 m/s) / Daily mean windspeed (in 0.1 m/s)
# TX        : Maximum temperatuur (in 0.1 graden Celsius) / Maximum temperature (in 0.1 degrees Celsius)
# RH        : Etmaalsom van de neerslag (in 0.1 mm) (-1 voor <0.05 mm) / Daily precipitation amount (in 0.1 mm) (-1 for <0.05 mm)
# UG        : Etmaalgemiddelde relatieve vochtigheid (in procenten) / Daily mean relative atmospheric humidity (in percents)
# STN,YYYYMMDD,   FG,   TX,   RH,   UG
  324,19980413,   92,     ,     ,     
  324,19980414,   58,     ,     ,     
  324,19980415,   58,     ,     ,     
  324,19980416,   55,     ,     ,     
  324,19980417,   47,     ,     ,     
  324,19980418,   45,     ,     ,     
  324,19980419,   35,     ,     ,     
  324,19980420,   60,     ,     ,     
  324,19980421,   34,     ,     ,     
  324,19980422,   42,     ,     ,     
  324,19980423,   42,     ,     ,     
  324,19980424,   69,     ,     ,     
  324,19980425,   52,     ,     ,     
  324,19980426,   28,     ,     ,     
  324,19980427,   23,     ,     ,     
  324,19980428,   27,     ,     ,     
  324,19980429,   43,     ,     ,     
  324,19980430,   49,     ,     ,     
  324,19980501,   44,     ,     ,     
  324,19980502,   77,     ,     ,     
  324,19980503,   75,     ,     ,     
  324,19980504,   48,     ,     ,     
  324,19980505,   53,     ,     ,     
  324,19980506,   92,     ,     ,     
  324,19980507,   63,     ,     ,     
  324,19980508,   38,     ,     ,     
  324,19980509,   41,     ,     ,     
  324,19980510,   36,     ,     ,     
  324,19980511,   21,     ,     ,     
  324,19980512,   29,     ,     ,     
  324,19980513,   53,     ,     ,     
  324,19980514,   55,     ,     ,     
  324,19980515,   52,     ,     ,     
  324,19980516,   57,     ,     ,     
  324,19980517,   59,     ,     ,     
  324,19980518,   42,     ,     ,     
  324,19980519,   48,     ,     ,     
  324,19980520,   35,     ,     ,     
  324,19980521,   60,     ,     ,     
  324,19980522,   60,     ,     ,     
  324,19980523,   35,     ,     ,     
  324,19980524,   40,     ,     ,     
  324,19980525,   48,     ,     ,     
  324,19980526,   33,     ,     ,     
  324,19980527,   27,     ,     ,     
  324,19980528,   29,     ,     ,     
  324,19980529,   26,     ,     ,     
  324,19980530,   29,     ,     ,     
  324,19980531,   45,     ,     ,     
  324,19980601,   28,     ,     ,     
  324,19980602,   53,     ,     ,     
  324,19980603,   50,     ,     ,     
  324,19980604,   52,     ,     ,     
  324,19980605,   66,     ,     ,     
  324,19980606,   30,     ,     ,     
  324,19980607,   59,     ,     ,     
  324,19980608,   68,     ,     ,     
  324,19980609,   69,     ,     ,     
  324,19980610,   63,     ,     ,     
  324,19980611,   53,     ,     ,     
  324,19980612,   68,     ,     ,     
  324,19980613,   49,     ,     ,     
  324,19980614,   41,     ,     ,     
  324,19980615,   44,     ,     ,     
  324,19980616,   73,     ,     ,     
  324,19980617,   58,     ,     ,     
  324,19980618,   54,     ,     ,     
  324,19980619,   36,     ,     ,     
  324,19980620,   30,     ,     ,     
  324,19980621,   50,     ,     ,     
  324,19980622,   71,     ,     ,     
  324,19980623,   60,     ,     ,     
  324,19980624,   35,     ,     ,     
  324,19980625,   55,     ,     ,     
  324,19980626,   34,     ,     ,     
